Date,Year,Month,YearMonth,Name,Adj Close,Close,Open,High,Low,Volume,MTD_Return,YTD_Return
2010-01-27,2010,1,2010-01,CRM,16.35,16.35,16.352501,16.415001,16.0975,5947600,-0.12590216519647135,-0.12590216519647135
2010-01-27,2010,1,2010-01,AAPL,6.365323,7.424286,7.3875,7.520714,7.126071,1722568400,-0.028643447638650454,-0.028643447638650454
2010-01-28,2010,1,2010-01,CRM,16.040001,16.040001,16.307501,16.325001,15.86,5684400,-0.1424752205292702,-0.1424752205292702
2010-01-28,2010,1,2010-01,AMZN,126.029999,126.029999,124.43,127.199997,122.800003,27293100,-0.05877517066953708,-0.05877517066953708
2010-01-28,2010,1,2010-01,AAPL,6.102295,7.1175,7.318929,7.339286,7.096429,1173502400,-0.06878179781437499,-0.06878179781437499
2010-01-28,2010,1,2010-01,MSFT,22.522436,29.16,29.84,29.870001,28.889999,117513700,-0.05783524853521005,-0.05783524853521005
2010-01-28,2010,1,2010-01,GOOG,266.1474,266.1474,271.228363,272.478668,264.309296,6482407,-0.14752296243722063,-0.14752296243722063
2010-01-28,2010,1,2010-01,INTC,13.906538,19.92,20.299999,20.389999,19.68,76974600,-0.04597696580349453,-0.04597696580349453
2010-01-28,2010,1,2010-01,NVDA,3.695563,4.0225,4.195,4.21,3.965,68776400,-0.12979989183342344,-0.12979989183342344
2010-01-29,2010,1,2010-01,MSFT,21.765512,28.18,29.9,29.92,27.66,193888500,-0.08949922166399937,-0.08949922166399937
2010-01-29,2010,1,2010-01,GOOG,263.98053,263.98053,268.239563,269.484894,261.823608,8312039,-0.1544635033494507,-0.1544635033494507
2010-01-29,2010,1,2010-01,CRM,15.8875,15.8875,16.202499,16.290001,15.8,6281200,-0.15062817428495046,-0.15062817428495046
2010-01-29,2010,1,2010-01,NVDA,3.534786,3.8475,4.0675,4.1125,3.7875,77470000,-0.1676581936181719,-0.1676581936181719
2010-01-29,2010,1,2010-01,AAPL,5.880912,6.859286,7.181429,7.221429,6.794643,1245952400,-0.10256522975805737,-0.10256522975805737
2010-01-29,2010,1,2010-01,AMZN,125.410004,125.410004,129.770004,131.850006,124.139999,29471300,-0.06340545467089409,-0.06340545467089409
2010-01-29,2010,1,2010-01,INTC,13.543509,19.4,20.129999,20.23,19.299999,96053900,-0.0708811815556123,-0.0708811815556123
2010-02-01,2010,2,2010-02,GOOG,265.514771,265.514771,266.301849,266.904572,264.159851,4518473,0.0,-0.14954928956195035
2010-02-01,2010,2,2010-02,AMZN,118.870003,118.870003,123.18,124.860001,113.82,37774400,0.0,-0.1122478840439679
2010-02-01,2010,2,2010-02,CRM,16.295,16.295,16.004999,16.32,15.9125,5632000,0.0,-0.12884255546645262
2010-02-01,2010,2,2010-02,NVDA,3.80581,4.1425,3.8625,4.15,3.83,94983200,0.0,-0.10383991346673871
2010-02-01,2010,2,2010-02,MSFT,21.943151,28.41,28.389999,28.48,27.92,85931100,0.0,-0.08206788103173246
2010-02-01,2010,2,2010-02,AAPL,5.962669,6.954643,6.870357,7.0,6.832143,749876400,0.0,-0.09008919546149052
2010-02-01,2010,2,2010-02,INTC,13.690116,19.610001,19.469999,19.75,19.440001,50338300,0.0,-0.060823661916842076
2010-02-02,2010,2,2010-02,MSFT,21.981777,28.459999,28.370001,28.5,28.139999,54413700,0.0017599084829285072,-0.08045240450880764
2010-02-02,2010,2,2010-02,GOOG,264.568329,264.568329,266.481171,266.481171,262.819885,8223107,-0.003564554982893875,-0.152580767879548
2010-02-02,2010,2,2010-02,CRM,16.264999,16.264999,16.3125,16.3925,16.022499,4664400,-0.0018411169070268185,-0.13044645816626566
2010-02-02,2010,2,2010-02,NVDA,3.844856,4.185,4.1275,4.2375,4.115,84981200,0.010259505129752489,-0.09464575446187129
2010-02-02,2010,2,2010-02,AAPL,5.99727,6.995,6.996786,7.011429,6.906429,698342400,0.0058028859281489265,-0.08480908685796318
2010-02-02,2010,2,2010-02,AMZN,118.120003,118.120003,118.790001,118.980003,114.400002,23079700,-0.006309413485923732,-0.1178490792165382
2010-02-02,2010,2,2010-02,INTC,13.899555,19.91,19.68,20.040001,19.559999,63332500,0.015298265410593315,-0.04645589302949682
2010-02-03,2010,2,2010-02,CRM,16.405001,16.405001,16.200001,16.557501,16.1,4725600,0.006750598343049807,-0.12296172146484896
2010-02-03,2010,2,2010-02,NVDA,3.877011,4.22,4.1475,4.2375,4.1275,56229600,0.0187085093542545,-0.0870740941049215
2010-02-03,2010,2,2010-02,MSFT,22.113077,28.629999,28.26,28.790001,28.120001,61397900,0.007743717001055916,-0.0749596744762625
2010-02-03,2010,2,2010-02,INTC,13.848886,19.68,19.780001,19.879999,19.469999,45582300,0.003569556166774346,-0.05747121922754894
2010-02-03,2010,2,2010-02,GOOG,269.400208,269.400208,263.3479,270.037842,263.128723,6020683,0.014633600177370365,-0.13710413389483944
2010-02-03,2010,2,2010-02,AAPL,6.100459,7.115357,6.970357,7.15,6.943571,615328000,0.023108878485926576,-0.06906217724637831
2010-02-03,2010,2,2010-02,AMZN,119.099998,119.099998,117.120003,119.610001,116.559998,12405900,0.0019348447395934887,-0.11053022153234748
2010-02-04,2010,2,2010-02,NVDA,3.651923,3.975,4.1825,4.1825,3.93,78348000,-0.04043452021726013,-0.14007571660356943
2010-02-04,2010,2,2010-02,INTC,13.384439,19.02,19.57,19.58,18.950001,90931100,-0.030086739924184647,-0.08908041614369822
2010-02-04,2010,2,2010-02,AMZN,115.940002,115.940002,118.639999,120.330002,115.739998,12784000,-0.024648783764226745,-0.13412989398640296
2010-02-04,2010,2,2010-02,MSFT,21.502897,27.84,28.379999,28.5,27.809999,77850000,-0.020063357972544882,-0.10048468172908942
2010-02-04,2010,2,2010-02,AAPL,5.880607,6.858929,7.026071,7.084643,6.841786,757652000,-0.013762604349353391,-0.10261193785755585
2010-02-04,2010,2,2010-02,GOOG,262.406433,262.406433,267.497345,267.995483,261.798706,6780721,-0.011706836453177938,-0.15950537694053768
2010-02-04,2010,2,2010-02,CRM,15.6075,15.6075,16.209999,16.272499,15.4575,11797200,-0.04219085609082551,-0.16559743384121883
2010-02-05,2010,2,2010-02,CRM,15.52,15.52,15.6225,15.625,15.075,12440800,-0.047560601411476,-0.1702753274525527
2010-02-05,2010,2,2010-02,INTC,13.701112,19.469999,19.1,19.58,19.0,88711700,-0.007139316311100652,-0.06752873886631894
2010-02-05,2010,2,2010-02,AMZN,117.389999,117.389999,115.879997,117.650002,114.099998,11024800,-0.012450609595761497,-0.12330093905754758
2010-02-05,2010,2,2010-02,MSFT,21.641922,28.02,28.0,28.280001,27.57,80960100,-0.01372756071805703,-0.09466884992992408
2010-02-05,2010,2,2010-02,AAPL,5.985021,6.980714,6.879643,7.0,6.816071,850306800,0.003748718661763073,-0.08667819584797709
2010-02-05,2010,2,2010-02,GOOG,264.653015,264.653015,263.213409,265.753876,260.254517,6335659,-0.003245604742645458,-0.15230951642113433
2010-02-05,2010,2,2010-02,NVDA,3.725421,4.055,3.97,4.065,3.9,60485600,-0.02112251056125536,-0.12276906435911306
2010-02-08,2010,2,2010-02,AAPL,5.943989,6.932857,6.988929,7.067143,6.928571,478270800,-0.003132583512913567,-0.0929395670460097
2010-02-08,2010,2,2010-02,MSFT,21.410215,27.719999,28.01,28.08,27.57,52820600,-0.024287258007743673,-0.10436193523870962
2010-02-08,2010,2,2010-02,GOOG,265.738953,265.738953,265.255768,269.988007,264.772552,5408798,0.0008443296738469552,-0.14883122879098332
2010-02-08,2010,2,2010-02,INTC,13.616666,19.35,19.48,19.790001,19.299999,62563200,-0.01325859187870515,-0.07327581768562341
2010-02-08,2010,2,2010-02,NVDA,3.718531,4.0475,4.0425,4.145,3.9675,44516000,-0.022933011466505726,-0.12439156300703069
2010-02-08,2010,2,2010-02,CRM,15.53,15.53,15.5225,15.76,15.3075,5062400,-0.04694691623197311,-0.1697407110398289
2010-02-08,2010,2,2010-02,AMZN,116.830002,116.830002,119.379997,121.0,116.559998,9890200,-0.017161613094264005,-0.1274831423816195
2010-02-09,2010,2,2010-02,INTC,13.827773,19.65,19.639999,19.889999,19.440001,69454100,0.0020397245262759878,-0.0589080009055557
2010-02-09,2010,2,2010-02,AMZN,118.029999,118.029999,118.199997,119.089996,117.0,9223000,-0.0070665767544397795,-0.11852125251028756
2010-02-09,2010,2,2010-02,GOOG,267.218414,267.218414,268.762604,269.753906,266.53595,5660337,0.006416377490350511,-0.144092476766843
2010-02-09,2010,2,2010-02,CRM,16.165001,16.165001,15.67,16.225,15.67,9099200,-0.007977845965020047,-0.13579251537022174
2010-02-09,2010,2,2010-02,AAPL,6.007374,7.006786,7.015,7.053571,6.955357,632886800,0.007497581112358986,-0.08326706539945117
2010-02-09,2010,2,2010-02,MSFT,21.634203,28.01,27.969999,28.34,27.75,59195800,-0.014079549454417362,-0.09499195169654429
2010-02-09,2010,2,2010-02,NVDA,3.688672,4.015,4.1125,4.1325,3.975,93014400,-0.0307785153892578,-0.1314223904813413
2010-02-10,2010,2,2010-02,INTC,13.855921,19.690001,19.59,19.870001,19.450001,56250600,0.004079551041328289,-0.056992244108824086
2010-02-10,2010,2,2010-02,GOOG,266.227112,266.227112,266.037811,267.890869,262.859741,5369049,0.0026828676887433733,-0.14726764283004734
2010-02-10,2010,2,2010-02,AMZN,117.360001,117.360001,118.0,118.610001,116.0,6233200,-0.012702969310095846,-0.12352497192793
2010-02-10,2010,2,2010-02,CRM,16.182501,16.182501,16.195,16.225,16.0075,6855200,-0.006903896900889994,-0.13485693664795506
2010-02-10,2010,2,2010-02,MSFT,21.61875,27.99,28.030001,28.24,27.84,48591300,-0.014783526927138357,-0.09563815522978503
2010-02-10,2010,2,2010-02,NVDA,3.759873,4.0925,4.04,4.13,4.0125,53582800,-0.012070006035002967,-0.11465657111952399
2010-02-10,2010,2,2010-02,AAPL,5.97461,6.968571,6.996071,7.021429,6.937857,370361600,0.002002690864218337,-0.08826692540598768
2010-02-11,2010,2,2010-02,AAPL,6.083312,7.095357,6.96,7.133929,6.930714,550345600,0.020233101828519562,-0.07167887749839275
2010-02-11,2010,2,2010-02,INTC,14.116294,20.059999,19.629999,20.200001,19.549999,58837300,0.02294737261869595,-0.039272032532185475
2010-02-11,2010,2,2010-02,MSFT,21.719166,28.120001,27.93,28.4,27.700001,65993700,-0.010207638155579124,-0.09143779995354451
2010-02-11,2010,2,2010-02,GOOG,267.198486,267.198486,265.664215,269.23584,263.761353,4838067,0.006341323285550926,-0.14415630666863632
2010-02-11,2010,2,2010-02,NVDA,3.932134,4.28,4.1575,4.325,4.1275,69598000,0.033192516596258326,-0.07409410492157908
2010-02-11,2010,2,2010-02,CRM,16.49,16.49,16.192499,16.5275,15.955,6448800,0.01196686100030675,-0.11841753541833733
2010-02-11,2010,2,2010-02,AMZN,120.089996,120.089996,117.209999,120.419998,116.5,8343500,0.010263253715910192,-0.10313665884107504
2010-02-12,2010,2,2010-02,AAPL,6.135673,7.156429,7.075357,7.201429,6.982143,655468800,0.029014573429577917,-0.06368852160884153
2010-02-12,2010,2,2010-02,MSFT,21.572414,27.93,27.809999,28.059999,27.58,81117200,-0.01689545934530101,-0.0975767658295068
2010-02-12,2010,2,2010-02,GOOG,265.564606,265.564606,265.489868,267.572083,264.259491,4576490,0.00018769200603174774,-0.1493896667620772
2010-02-12,2010,2,2010-02,INTC,14.376667,20.43,19.959999,20.68,19.790001,91108900,0.041815347179227524,-0.021551677277379278
2010-02-12,2010,2,2010-02,NVDA,3.984961,4.3375,4.25,4.425,4.2025,78021200,0.04707302353651177,-0.06165494862087595
2010-02-12,2010,2,2010-02,CRM,16.272499,16.272499,16.3575,16.415001,16.047501,8150000,-0.001380853022399653,-0.13004549585672276
